timestamp,socket_0,socket_0_TSENT,socket_0_TSENTSEC,socket_0_TTHSENTSEC,socket_0_TTHSENT,socket_status_0,TMSG,TOSEND,SENT,TMSGSEC,TTHMSGSEC,AVG,THtotalsent,ackSent,state,globalState,THloss
213,0,2352628,15796,144.68,21547.93,2,2365160,12532,2352628,15796,144.68,101.16,21547.93,0,0.00,8.00,0.00
214,0,2352628,0,0.00,21547.93,2,2372846,20218,2352628,0,0.00,100.69,21547.93,0,0.00,8.00,0.00
215,0,2362894,10266,94.03,21641.96,2,2378931,16037,2362894,10266,94.03,100.66,21641.96,0,0.00,8.00,0.00
216,0,2375100,12206,111.80,21753.75,2,2385034,9934,2375100,12206,111.80,100.71,21753.75,0,0.00,8.00,0.00
217,0,2432832,57732,528.77,22282.52,2,2432832,0,2432832,57732,528.77,102.68,22282.52,0,0.00,8.00,0.00
218,0,2432832,0,0.00,22282.52,2,2432832,0,2432832,0,0.00,102.21,22282.52,0,0.00,8.00,0.00
219,0,2432832,0,0.00,22282.52,2,2432832,0,2432832,0,0.00,101.75,22282.52,0,0.00,8.00,0.00
220,0,2432832,0,0.00,22282.52,2,2432832,0,2432832,0,0.00,101.28,22282.52,0,0.00,8.00,0.00
221,0,2432832,0,0.00,22282.52,2,2432832,0,2432832,0,0.00,100.83,22282.52,0,0.00,8.00,0.00
222,0,2432832,0,0.00,22282.52,2,2432832,0,2432832,0,0.00,100.37,22282.52,0,0.00,8.00,0.00
223,0,2432832,0,0.00,22282.52,2,2432832,0,2432832,0,0.00,99.92,22282.52,0,0.00,8.00,0.00
